<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GMKN;60;241217;110000;96.56;96.6;95.38;95.42;2870610
GMKN;60;241217;120000;95.44;96.38;95.42;95.96;2843610
GMKN;60;241217;130000;95.9;96.2;95.9;96.06;1601160
GMKN;60;241217;140000;96.06;96.16;95.48;95.72;2947890
GMKN;60;241217;150000;95.74;96.48;95.7;95.96;1590220
GMKN;60;241217;160000;95.94;96.02;94.8;95.14;3336270
GMKN;60;241217;170000;95.2;95.48;94.84;95.28;1506410
GMKN;60;241217;180000;95.24;95.5;95;95.16;1186200
GMKN;60;241217;190000;95.26;95.5;94.96;95.36;504220
GMKN;60;241217;200000;95.32;95.34;95;95.18;572490
GMKN;60;241217;210000;95.18;95.24;95;95.12;296790
GMKN;60;241217;220000;95.16;95.24;95.04;95.1;260790
GMKN;60;241217;230000;95.08;95.12;94.84;94.98;509200
GMKN;60;241218;100000;95.38;95.48;94.52;94.7;2578460
GMKN;60;241218;110000;94.72;94.84;93.8;93.9;3221280
GMKN;60;241218;120000;93.9;94.28;93.62;93.88;2495220
GMKN;60;241218;130000;93.88;94.1;93.24;93.6;2098540
GMKN;60;241218;140000;93.58;93.76;93.26;93.74;1597840
GMKN;60;241218;150000;93.74;93.98;93.4;93.42;1082920
GMKN;60;241218;160000;93.42;93.46;93.04;93.2;1421480
GMKN;60;241218;170000;93.2;94.46;93.12;94.32;2568510
GMKN;60;241218;180000;94.3;94.9;94;94.4;2666610
